idx,transistor_id,type,voltage,current,p_loss,pmax,power_margin_w,power_margin_pct,tamb,rthja,tj,tjmax,temperature_margin_c,status,reason,priority,criticality_score,recommended_action,thermal_power_limit_w,allowed_power_w,limiting_factor,max_current_available,max_current_a,current_reduction_pct,max_voltage_available,max_voltage_v,voltage_reduction_pct
365,DEMO_MOSFET_01,MOSFET,35.774000,0.128045,4.580682,10.000000,5.419318,54.193182,23.060000,40.000000,206.287273,150.000000,-56.287273,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.375248,Correct thermal operating condition,3.173500,3.173500,TEMPERATURE,1,0.088710,30.719921,1,24.784256,30.719921
366,DEMO_MOSFET_02,MOSFET,26.902000,0.262545,7.062986,20.000000,12.937014,64.685072,27.620000,25.000000,204.194640,175.000000,-29.194640,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.166827,Correct thermal operating condition,5.895200,5.895200,TEMPERATURE,1,0.219136,16.533880,1,22.454055,16.533880
367,DEMO_BJT_01,BJT,3.025000,0.321205,0.971645,10.000000,9.028355,90.283549,47.620000,50.000000,96.202256,150.000000,53.797744,SAFE,NONE,4,0.641348,No immediate action,2.047600,2.047600,TEMPERATURE,1,0.676893,0.000000,1,6.374745,0.000000
368,DEMO_MOSFET_01,MOSFET,34.899000,0.073483,2.564483,10.000000,7.435517,74.355168,40.880000,40.000000,143.459329,150.000000,6.540671,CRITICAL,LOW_MARGIN,3,0.956396,Monitor / investigate,2.728000,2.728000,TEMPERATURE,1,0.078168,0.000000,1,37.124233,0.000000
369,DEMO_MOSFET_02,MOSFET,20.027000,0.433975,8.691217,20.000000,11.308783,56.543913,16.910000,25.000000,234.190433,175.000000,-59.190433,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.338231,Correct thermal operating condition,6.323600,6.323600,TEMPERATURE,1,0.315754,27.241493,1,14.571346,27.241493
370,DEMO_BJT_01,BJT,13.201000,0.070778,0.934340,10.000000,9.065660,90.656596,46.970000,50.000000,93.687019,150.000000,56.312981,SAFE,NONE,4,0.624580,No immediate action,2.060600,2.060600,TEMPERATURE,1,0.156094,0.000000,1,29.113566,0.000000
371,DEMO_MOSFET_01,MOSFET,15.544000,0.186368,2.896904,10.000000,7.103096,71.030958,32.590000,40.000000,148.466168,150.000000,1.533832,CRITICAL,LOW_MARGIN,3,0.989774,Monitor / investigate,2.935250,2.935250,TEMPERATURE,1,0.188835,0.000000,1,15.749753,0.000000
372,DEMO_MOSFET_02,MOSFET,25.204000,0.337189,8.498512,20.000000,11.501488,57.507442,22.470000,25.000000,234.932789,175.000000,-59.932789,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.342473,Correct thermal operating condition,6.101200,6.101200,TEMPERATURE,1,0.242073,28.208605,1,18.094303,28.208605
373,DEMO_BJT_01,BJT,4.313000,0.562276,2.425096,10.000000,7.574904,75.749036,46.890000,50.000000,168.144819,150.000000,-18.144819,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.120965,Correct thermal operating condition,2.062200,2.062200,TEMPERATURE,1,0.478136,14.964205,1,3.667594,14.964205
374,DEMO_MOSFET_01,MOSFET,39.819000,0.093335,3.716506,10.000000,6.283494,62.834936,31.980000,40.000000,180.640255,150.000000,-30.640255,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.204268,Correct thermal operating condition,2.950500,2.950500,TEMPERATURE,1,0.074098,20.610926,1,31.611936,20.610926
375,DEMO_MOSFET_02,MOSFET,10.643000,0.683209,7.271393,20.000000,12.728607,63.643033,22.220000,25.000000,204.004835,175.000000,-29.004835,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.165742,Correct thermal operating condition,6.111200,6.111200,TEMPERATURE,1,0.574199,15.955585,1,8.944847,15.955585
376,DEMO_BJT_01,BJT,14.486000,0.158301,2.293148,10.000000,7.706852,77.068517,28.120000,50.000000,142.777414,150.000000,7.222586,CRITICAL,LOW_MARGIN,3,0.951849,Monitor / investigate,2.437600,2.437600,TEMPERATURE,1,0.168273,0.000000,1,15.398513,0.000000
377,DEMO_MOSFET_01,MOSFET,19.425000,0.040583,0.788325,10.000000,9.211675,92.116752,43.710000,40.000000,75.242991,150.000000,74.757009,SAFE,NONE,4,0.501620,No immediate action,2.657250,2.657250,TEMPERATURE,1,0.136795,0.000000,1,65.476924,0.000000
378,DEMO_MOSFET_02,MOSFET,55.138000,0.064080,3.533243,20.000000,16.466757,82.333785,32.890000,25.000000,121.221076,175.000000,53.778924,SAFE,NONE,4,0.692692,No immediate action,5.684400,5.684400,TEMPERATURE,1,0.103094,0.000000,1,88.707865,0.000000
379,DEMO_BJT_01,BJT,19.905000,0.050171,0.998654,10.000000,9.001346,90.013462,39.590000,50.000000,89.522688,150.000000,60.477312,SAFE,NONE,4,0.596818,No immediate action,2.208200,2.208200,TEMPERATURE,1,0.110937,0.000000,1,44.013474,0.000000
380,DEMO_MOSFET_01,MOSFET,27.834000,0.021652,0.602662,10.000000,9.397338,93.973382,46.660000,40.000000,70.766471,150.000000,79.233529,SAFE,NONE,4,0.471776,No immediate action,2.583500,2.583500,TEMPERATURE,1,0.092818,0.000000,1,119.319231,0.000000
381,DEMO_MOSFET_02,MOSFET,46.244000,0.061871,2.861163,20.000000,17.138837,85.694187,31.250000,25.000000,102.779063,175.000000,72.220937,SAFE,NONE,4,0.587309,No immediate action,5.750000,5.750000,TEMPERATURE,1,0.124340,0.000000,1,92.935301,0.000000
382,DEMO_BJT_01,BJT,25.763000,0.105413,2.715755,10.000000,7.284245,72.842449,21.400000,50.000000,157.187756,150.000000,-7.187756,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.047918,Correct thermal operating condition,2.572000,2.572000,TEMPERATURE,1,0.099833,5.293376,1,24.399268,5.293376
383,DEMO_MOSFET_01,MOSFET,7.671000,0.159673,1.224852,10.000000,8.775148,87.751484,42.120000,40.000000,91.114063,150.000000,58.885937,SAFE,NONE,4,0.607427,No immediate action,2.697000,2.697000,TEMPERATURE,1,0.351584,0.000000,1,16.890771,0.000000
384,DEMO_MOSFET_02,MOSFET,24.918000,0.138775,3.457995,20.000000,16.542005,82.710023,24.440000,25.000000,110.889886,175.000000,64.110114,SAFE,NONE,4,0.633656,No immediate action,6.022400,6.022400,TEMPERATURE,1,0.241689,0.000000,1,43.396865,0.000000
385,DEMO_BJT_01,BJT,6.296000,0.067426,0.424514,10.000000,9.575486,95.754859,52.980000,50.000000,74.205705,150.000000,75.794295,SAFE,NONE,4,0.494705,No immediate action,1.940400,1.940400,TEMPERATURE,1,0.308196,0.000000,1,28.778216,0.000000
386,DEMO_MOSFET_01,MOSFET,19.426000,0.185088,3.595519,10.000000,6.404481,64.044805,33.000000,40.000000,176.820780,150.000000,-26.820780,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.178805,Correct thermal operating condition,2.925000,2.925000,TEMPERATURE,1,0.150571,18.648751,1,15.803294,18.648751
387,DEMO_MOSFET_02,MOSFET,25.182000,0.276737,6.968791,20.000000,13.031209,65.156044,18.080000,25.000000,192.299778,175.000000,-17.299778,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.098856,Correct thermal operating condition,6.276800,6.276800,TEMPERATURE,1,0.249257,9.929859,1,22.681463,9.929859
388,DEMO_BJT_01,BJT,28.895000,0.079613,2.300418,10.000000,7.699582,76.995824,27.580000,50.000000,142.600882,150.000000,7.399118,CRITICAL,LOW_MARGIN,3,0.950673,Monitor / investigate,2.448400,2.448400,TEMPERATURE,1,0.084734,0.000000,1,30.753771,0.000000
389,DEMO_MOSFET_01,MOSFET,22.157000,0.171544,3.800900,10.000000,6.199100,61.990996,16.040000,40.000000,168.076016,150.000000,-18.076016,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.120507,Correct thermal operating condition,3.349000,3.349000,TEMPERATURE,1,0.151149,11.889299,1,19.522688,11.889299
390,DEMO_MOSFET_02,MOSFET,47.623000,0.114072,5.432451,20.000000,14.567549,72.837746,51.540000,25.000000,187.351271,175.000000,-12.351271,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.070579,Correct thermal operating condition,4.938400,4.938400,TEMPERATURE,1,0.103698,9.094438,1,43.291956,9.094438
391,DEMO_BJT_01,BJT,19.133000,0.036235,0.693284,10.000000,9.306716,93.067157,43.160000,50.000000,77.824213,150.000000,72.175787,SAFE,NONE,4,0.518828,No immediate action,2.136800,2.136800,TEMPERATURE,1,0.111681,0.000000,1,58.970609,0.000000
392,DEMO_MOSFET_01,MOSFET,10.407000,0.399141,4.153860,10.000000,5.846140,58.461396,42.760000,40.000000,208.914415,150.000000,-58.914415,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.392763,Correct thermal operating condition,2.681000,2.681000,TEMPERATURE,1,0.257615,35.457629,1,6.716925,35.457629
393,DEMO_MOSFET_02,MOSFET,14.496000,0.394607,5.720223,20.000000,14.279777,71.398885,20.430000,25.000000,163.435577,175.000000,11.564423,SAFE,NONE,4,0.933918,No immediate action,6.182800,6.182800,TEMPERATURE,1,0.426518,0.000000,1,15.668247,0.000000
394,DEMO_BJT_01,BJT,24.694000,0.133530,3.297390,10.000000,6.702610,67.026102,43.530000,50.000000,208.399491,150.000000,-58.399491,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.389330,Correct thermal operating condition,2.129400,2.129400,TEMPERATURE,1,0.086231,35.421648,1,15.946978,35.421648
395,DEMO_MOSFET_01,MOSFET,27.710000,0.134068,3.715024,10.000000,6.284976,62.849757,53.700000,40.000000,202.300971,150.000000,-52.300971,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.348673,Correct thermal operating condition,2.407500,2.407500,TEMPERATURE,1,0.086882,35.195578,1,17.957305,35.195578
396,DEMO_MOSFET_02,MOSFET,20.970000,0.331526,6.952100,20.000000,13.047900,65.239499,43.380000,25.000000,217.182505,175.000000,-42.182505,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.241043,Correct thermal operating condition,5.264800,5.264800,TEMPERATURE,1,0.251063,24.270367,1,15.880504,24.270367
397,DEMO_BJT_01,BJT,21.868000,0.104736,2.290367,10.000000,7.709633,77.096332,27.000000,50.000000,141.518342,150.000000,8.481658,CRITICAL,LOW_MARGIN,3,0.943456,Monitor / investigate,2.460000,2.460000,TEMPERATURE,1,0.112493,0.000000,1,23.487626,0.000000
398,DEMO_MOSFET_01,MOSFET,16.375000,0.049162,0.805028,10.000000,9.194972,91.949722,43.010000,40.000000,75.211110,150.000000,74.788890,SAFE,NONE,4,0.501407,No immediate action,2.674750,2.674750,TEMPERATURE,1,0.163344,0.000000,1,54.406859,0.000000
399,DEMO_MOSFET_02,MOSFET,48.564000,0.191874,9.318169,20.000000,10.681831,53.409155,23.970000,25.000000,256.924223,175.000000,-81.924223,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.468138,Correct thermal operating condition,6.041200,6.041200,TEMPERATURE,1,0.124397,35.167520,1,31.485246,35.167520
400,DEMO_BJT_01,BJT,12.105000,0.267952,3.243559,10.000000,6.756441,67.564410,24.470000,50.000000,186.647948,150.000000,-36.647948,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.244320,Correct thermal operating condition,2.510600,2.510600,TEMPERATURE,1,0.207402,22.597368,1,9.369589,22.597368
401,DEMO_MOSFET_01,MOSFET,39.371000,0.033536,1.320346,10.000000,8.679654,86.796541,37.890000,40.000000,90.703834,150.000000,59.296166,SAFE,NONE,4,0.604692,No immediate action,2.802750,2.802750,TEMPERATURE,1,0.071188,0.000000,1,83.574368,0.000000
402,DEMO_MOSFET_02,MOSFET,8.616000,1.071547,9.232449,20.000000,10.767551,53.837755,20.190000,25.000000,251.001224,175.000000,-76.001224,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.434293,Correct thermal operating condition,6.192400,6.192400,TEMPERATURE,1,0.718709,32.927872,1,5.778935,32.927872
403,DEMO_BJT_01,BJT,15.403000,0.217332,3.347565,10.000000,6.652435,66.524352,30.930000,50.000000,198.308240,150.000000,-48.308240,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.322055,Correct thermal operating condition,2.381400,2.381400,TEMPERATURE,1,0.154606,28.861721,1,10.957429,28.861721
404,DEMO_MOSFET_01,MOSFET,24.271000,0.152515,3.701692,10.000000,6.298308,62.983084,31.430000,40.000000,179.497663,150.000000,-29.497663,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.196651,Correct thermal operating condition,2.964250,2.964250,TEMPERATURE,1,0.122131,19.921745,1,19.435793,19.921745
405,DEMO_MOSFET_02,MOSFET,9.079000,0.262123,2.379815,20.000000,17.620185,88.100926,20.010000,25.000000,79.505368,175.000000,95.494632,SAFE,NONE,4,0.454316,No immediate action,6.199600,6.199600,TEMPERATURE,1,0.682851,0.000000,1,23.651492,0.000000
406,DEMO_BJT_01,BJT,5.593000,0.542518,3.034303,10.000000,6.965697,69.656968,33.630000,50.000000,185.345159,150.000000,-35.345159,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.235634,Correct thermal operating condition,2.327400,2.327400,TEMPERATURE,1,0.416127,23.297052,1,4.289996,23.297052
407,DEMO_MOSFET_01,MOSFET,24.748000,0.053470,1.323276,10.000000,8.676724,86.767244,48.160000,40.000000,101.091022,150.000000,48.908978,SAFE,NONE,4,0.673940,No immediate action,2.546000,2.546000,TEMPERATURE,1,0.102877,0.000000,1,47.615485,0.000000
408,DEMO_MOSFET_02,MOSFET,32.658000,0.043523,1.421374,20.000000,18.578626,92.893129,45.710000,25.000000,81.244353,175.000000,93.755647,SAFE,NONE,4,0.464253,No immediate action,5.171600,5.171600,TEMPERATURE,1,0.158356,0.000000,1,118.824530,0.000000
409,DEMO_BJT_01,BJT,16.507000,0.082882,1.368133,10.000000,8.631867,86.318668,49.730000,50.000000,118.136659,150.000000,31.863341,SAFE,NONE,4,0.787578,No immediate action,2.005400,2.005400,TEMPERATURE,1,0.121488,0.000000,1,24.195845,0.000000
410,DEMO_MOSFET_01,MOSFET,37.585000,0.024016,0.902641,10.000000,9.097359,90.973586,27.160000,40.000000,63.265654,150.000000,86.734346,SAFE,NONE,4,0.421771,No immediate action,3.071000,3.071000,TEMPERATURE,1,0.081708,0.000000,1,127.873085,0.000000
411,DEMO_MOSFET_02,MOSFET,33.539000,0.134965,4.526591,20.000000,15.473409,77.367044,24.020000,25.000000,137.184778,175.000000,37.815222,SAFE,NONE,4,0.783913,No immediate action,6.039200,6.039200,TEMPERATURE,1,0.180065,0.000000,1,44.746416,0.000000
412,DEMO_BJT_01,BJT,7.496000,0.356318,2.670960,10.000000,7.329040,73.290403,26.360000,50.000000,159.907986,150.000000,-9.907986,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.066053,Correct thermal operating condition,2.472800,2.472800,TEMPERATURE,1,0.329883,7.419046,1,6.939868,7.419046
413,DEMO_MOSFET_01,MOSFET,26.126000,0.086949,2.271630,10.000000,7.728370,77.283704,53.250000,40.000000,144.115183,150.000000,5.884817,CRITICAL,LOW_MARGIN,3,0.960768,Monitor / investigate,2.418750,2.418750,TEMPERATURE,1,0.092580,0.000000,1,27.818031,0.000000
414,DEMO_MOSFET_02,MOSFET,40.254000,0.146362,5.891656,20.000000,14.108344,70.541720,39.580000,25.000000,186.871399,175.000000,-11.871399,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.067837,Correct thermal operating condition,5.416800,5.416800,TEMPERATURE,1,0.134566,8.059804,1,37.009606,8.059804
415,DEMO_BJT_01,BJT,6.794000,0.437906,2.975133,10.000000,7.024867,70.248666,38.670000,50.000000,187.426668,150.000000,-37.426668,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.249511,Correct thermal operating condition,2.226600,2.226600,TEMPERATURE,1,0.327730,25.159657,1,5.084653,25.159657
416,DEMO_MOSFET_01,MOSFET,15.492000,0.128394,1.989080,10.000000,8.010920,80.109202,39.980000,40.000000,119.543194,150.000000,30.456806,SAFE,NONE,4,0.796955,No immediate action,2.750500,2.750500,TEMPERATURE,1,0.177543,0.000000,1,21.422341,0.000000
417,DEMO_MOSFET_02,MOSFET,52.508000,0.099451,5.221973,20.000000,14.778027,73.890134,51.960000,25.000000,182.509328,175.000000,-7.509328,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.042910,Correct thermal operating condition,4.921600,4.921600,TEMPERATURE,1,0.093730,5.752100,1,49.487687,5.752100
418,DEMO_BJT_01,BJT,23.589000,0.170215,4.015202,10.000000,5.984798,59.847984,18.250000,50.000000,219.010082,150.000000,-69.010082,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.460067,Correct thermal operating condition,2.635000,2.635000,TEMPERATURE,1,0.111705,34.374404,1,15.480422,34.374404
419,DEMO_MOSFET_01,MOSFET,24.169000,0.041473,1.002361,10.000000,8.997639,89.976391,25.590000,40.000000,65.684437,150.000000,84.315563,SAFE,NONE,4,0.437896,No immediate action,3.110250,3.110250,TEMPERATURE,1,0.128688,0.000000,1,74.994575,0.000000
420,DEMO_MOSFET_02,MOSFET,53.895000,0.105966,5.711038,20.000000,14.288962,71.444812,39.720000,25.000000,182.495939,175.000000,-7.495939,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.042834,Correct thermal operating condition,5.411200,5.411200,TEMPERATURE,1,0.100403,5.250142,1,51.065436,5.250142
421,DEMO_BJT_01,BJT,10.459000,0.123863,1.295483,10.000000,8.704517,87.045169,36.820000,50.000000,101.594156,150.000000,48.405844,SAFE,NONE,4,0.677294,No immediate action,2.263600,2.263600,TEMPERATURE,1,0.216426,0.000000,1,18.275030,0.000000
422,DEMO_MOSFET_01,MOSFET,18.025000,0.252097,4.544048,10.000000,5.455952,54.559516,24.800000,40.000000,206.561937,150.000000,-56.561937,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.377080,Correct thermal operating condition,3.130000,3.130000,TEMPERATURE,1,0.173648,31.118692,1,12.415856,31.118692
423,DEMO_MOSFET_02,MOSFET,13.694000,0.248362,3.401069,20.000000,16.598931,82.994654,33.140000,25.000000,118.166731,175.000000,56.833269,SAFE,NONE,4,0.675238,No immediate action,5.674400,5.674400,TEMPERATURE,1,0.414371,0.000000,1,22.847295,0.000000
424,DEMO_BJT_01,BJT,11.525000,0.096418,1.111217,10.000000,8.888783,88.887826,31.620000,50.000000,87.180873,150.000000,62.819127,SAFE,NONE,4,0.581206,No immediate action,2.367600,2.367600,TEMPERATURE,1,0.205432,0.000000,1,24.555581,0.000000
425,DEMO_MOSFET_01,MOSFET,14.815000,0.322672,4.780386,10.000000,5.219614,52.196143,20.750000,40.000000,211.965427,150.000000,-61.965427,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.413103,Correct thermal operating condition,3.231250,3.231250,TEMPERATURE,1,0.218107,32.406082,1,10.014039,32.406082
426,DEMO_MOSFET_02,MOSFET,26.929000,0.071638,1.929140,20.000000,18.070860,90.354301,54.520000,25.000000,102.748493,175.000000,72.251507,SAFE,NONE,4,0.587134,No immediate action,4.819200,4.819200,TEMPERATURE,1,0.178959,0.000000,1,67.271560,0.000000
427,DEMO_BJT_01,BJT,4.973000,0.402068,1.999484,10.000000,8.000516,80.005158,45.430000,50.000000,145.404208,150.000000,4.595792,CRITICAL,LOW_MARGIN,3,0.969361,Monitor / investigate,2.091400,2.091400,TEMPERATURE,1,0.420551,0.000000,1,5.201608,0.000000
428,DEMO_MOSFET_01,MOSFET,19.635000,0.043255,0.849312,10.000000,9.150688,91.506881,24.670000,40.000000,58.642477,150.000000,91.357523,SAFE,NONE,4,0.390950,No immediate action,3.133250,3.133250,TEMPERATURE,1,0.159575,0.000000,1,72.436713,0.000000
429,DEMO_MOSFET_02,MOSFET,56.996000,0.115463,6.580929,20.000000,13.419071,67.095354,20.640000,25.000000,185.163229,175.000000,-10.163229,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.058076,Correct thermal operating condition,6.174400,6.174400,TEMPERATURE,1,0.108330,6.177382,1,53.475139,6.177382
430,DEMO_BJT_01,BJT,28.955000,0.086940,2.517348,10.000000,7.482652,74.826523,49.570000,50.000000,175.437385,150.000000,-25.437385,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.169583,Correct thermal operating condition,2.008600,2.008600,TEMPERATURE,1,0.069370,20.209671,1,23.103290,20.209671
431,DEMO_MOSFET_01,MOSFET,37.549000,0.095807,3.597457,10.000000,6.402543,64.025430,51.090000,40.000000,194.988282,150.000000,-44.988282,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.299922,Correct thermal operating condition,2.472750,2.472750,TEMPERATURE,1,0.065854,31.263946,1,25.809701,31.263946
432,DEMO_MOSFET_02,MOSFET,13.764000,0.118199,1.626891,20.000000,18.373109,91.865545,43.850000,25.000000,84.522276,175.000000,90.477724,SAFE,NONE,4,0.482984,No immediate action,5.246000,5.246000,TEMPERATURE,1,0.381139,0.000000,1,44.382778,0.000000
433,DEMO_BJT_01,BJT,26.614000,0.068128,1.813159,10.000000,8.186841,81.868414,54.840000,50.000000,145.497930,150.000000,4.502070,CRITICAL,LOW_MARGIN,3,0.969986,Monitor / investigate,1.903200,1.903200,TEMPERATURE,1,0.071511,0.000000,1,27.935651,0.000000
434,DEMO_MOSFET_01,MOSFET,17.550000,0.041357,0.725815,10.000000,9.274185,92.741847,34.890000,40.000000,63.922614,150.000000,86.077386,SAFE,NONE,4,0.426151,No immediate action,2.877750,2.877750,TEMPERATURE,1,0.163974,0.000000,1,69.583142,0.000000
435,DEMO_MOSFET_02,MOSFET,37.084000,0.051913,1.925142,20.000000,18.074858,90.374292,33.290000,25.000000,81.418542,175.000000,93.581458,SAFE,NONE,4,0.465249,No immediate action,5.668400,5.668400,TEMPERATURE,1,0.152853,0.000000,1,109.190376,0.000000
436,DEMO_BJT_01,BJT,18.731000,0.051598,0.966482,10.000000,9.033518,90.335179,16.950000,50.000000,65.274107,150.000000,84.725893,SAFE,NONE,4,0.435161,No immediate action,2.661000,2.661000,TEMPERATURE,1,0.142064,0.000000,1,51.571766,0.000000
437,DEMO_MOSFET_01,MOSFET,13.573000,0.180420,2.448841,10.000000,7.551159,75.511593,48.710000,40.000000,146.663626,150.000000,3.336374,CRITICAL,LOW_MARGIN,3,0.977758,Monitor / investigate,2.532250,2.532250,TEMPERATURE,1,0.186565,0.000000,1,14.035307,0.000000
438,DEMO_MOSFET_02,MOSFET,12.366000,0.479041,5.923821,20.000000,14.076179,70.380895,15.330000,25.000000,163.425525,175.000000,11.574475,SAFE,NONE,4,0.933860,No immediate action,6.386800,6.386800,TEMPERATURE,1,0.516481,0.000000,1,13.332470,0.000000
439,DEMO_BJT_01,BJT,13.291000,0.229640,3.052145,10.000000,6.947855,69.478548,25.580000,50.000000,178.187262,150.000000,-28.187262,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.187915,Correct thermal operating condition,2.488400,2.488400,TEMPERATURE,1,0.187224,18.470459,1,10.836091,18.470459
440,DEMO_MOSFET_01,MOSFET,23.787000,0.032150,0.764752,10.000000,9.235248,92.352480,16.810000,40.000000,47.400082,150.000000,102.599918,SAFE,NONE,4,0.316001,No immediate action,3.329750,3.329750,TEMPERATURE,1,0.139982,0.000000,1,103.569207,0.000000
441,DEMO_MOSFET_02,MOSFET,26.249000,0.263223,6.909341,20.000000,13.090659,65.453297,29.500000,25.000000,202.233513,175.000000,-27.233513,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.155620,Correct thermal operating condition,5.820000,5.820000,TEMPERATURE,1,0.221723,15.766201,1,22.110530,15.766201
442,DEMO_BJT_01,BJT,25.109000,0.048354,1.214121,10.000000,8.785879,87.858794,33.010000,50.000000,93.716029,150.000000,56.283971,SAFE,NONE,4,0.624774,No immediate action,2.339800,2.339800,TEMPERATURE,1,0.093186,0.000000,1,48.388965,0.000000
443,DEMO_MOSFET_01,MOSFET,7.761000,0.479266,3.719583,10.000000,6.280417,62.804166,39.930000,40.000000,188.713337,150.000000,-38.713337,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.258089,Correct thermal operating condition,2.751750,2.751750,TEMPERATURE,1,0.354561,26.019941,1,5.741592,26.019941
444,DEMO_MOSFET_02,MOSFET,59.273000,0.043880,2.600899,20.000000,17.399101,86.995504,18.870000,25.000000,83.892481,175.000000,91.107519,SAFE,NONE,4,0.479386,No immediate action,6.245200,6.245200,TEMPERATURE,1,0.105363,0.000000,1,142.324521,0.000000
445,DEMO_BJT_01,BJT,6.039000,0.457674,2.763893,10.000000,7.236107,72.361067,37.310000,50.000000,175.504664,150.000000,-25.504664,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.170031,Correct thermal operating condition,2.253800,2.253800,TEMPERATURE,1,0.373207,18.455607,1,4.924466,18.455607
446,DEMO_MOSFET_01,MOSFET,4.489000,0.267287,1.199851,10.000000,8.800149,88.001487,39.100000,40.000000,87.094054,150.000000,62.905946,SAFE,NONE,4,0.580627,No immediate action,2.772500,2.772500,TEMPERATURE,1,0.617621,0.000000,1,10.372745,0.000000
447,DEMO_MOSFET_02,MOSFET,49.218000,0.079049,3.890634,20.000000,16.109366,80.546832,16.560000,25.000000,113.825842,175.000000,61.174158,SAFE,NONE,4,0.650433,No immediate action,6.337600,6.337600,TEMPERATURE,1,0.128766,0.000000,1,80.173057,0.000000
448,DEMO_BJT_01,BJT,27.008000,0.024225,0.654269,10.000000,9.345731,93.457312,35.770000,50.000000,68.483440,150.000000,81.516560,SAFE,NONE,4,0.456556,No immediate action,2.284600,2.284600,TEMPERATURE,1,0.084590,0.000000,1,94.307534,0.000000
449,DEMO_MOSFET_01,MOSFET,14.786000,0.331495,4.901485,10.000000,5.098515,50.985149,20.590000,40.000000,216.649403,150.000000,-66.649403,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.444329,Correct thermal operating condition,3.235250,3.235250,TEMPERATURE,1,0.218805,33.994494,1,9.759574,33.994494
450,DEMO_MOSFET_02,MOSFET,51.343000,0.152244,7.816664,20.000000,12.183336,60.916682,30.720000,25.000000,226.136592,175.000000,-51.136592,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.292209,Correct thermal operating condition,5.771200,5.771200,TEMPERATURE,1,0.112405,26.167989,1,37.907569,26.167989
451,DEMO_BJT_01,BJT,16.272000,0.067582,1.099694,10.000000,8.900306,89.003057,38.750000,50.000000,93.734715,150.000000,56.265285,SAFE,NONE,4,0.624898,No immediate action,2.225000,2.225000,TEMPERATURE,1,0.136738,0.000000,1,32.922968,0.000000
452,DEMO_MOSFET_01,MOSFET,20.571000,0.186129,3.828860,10.000000,6.171140,61.711403,34.590000,40.000000,187.744386,150.000000,-37.744386,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.251629,Correct thermal operating condition,2.885250,2.885250,TEMPERATURE,1,0.140258,24.644666,1,15.501346,24.644666
453,DEMO_MOSFET_02,MOSFET,11.028000,0.226611,2.499066,20.000000,17.500934,87.504669,15.670000,25.000000,78.146653,175.000000,96.853347,SAFE,NONE,4,0.446552,No immediate action,6.373200,6.373200,TEMPERATURE,1,0.577911,0.000000,1,28.123966,0.000000
454,DEMO_BJT_01,BJT,27.165000,0.032972,0.895684,10.000000,9.104316,91.043156,31.660000,50.000000,76.444219,150.000000,73.555781,SAFE,NONE,4,0.509628,No immediate action,2.366800,2.366800,TEMPERATURE,1,0.087127,0.000000,1,71.782118,0.000000
455,DEMO_MOSFET_01,MOSFET,25.086000,0.135785,3.406303,10.000000,6.593697,65.936975,49.880000,40.000000,186.132100,150.000000,-36.132100,NOT_SAFE_TEMPERATURE,TEMPERATURE,2,1.240881,Correct thermal operating condition,2.503000,2.503000,TEMPERATURE,1,0.099777,26.518564,1,18.433553,26.518564
